,movieId,title,genres,key,year,n_ratings,mean_rating
3840,3840,The Killer Shrews,Horror|Sci-Fi,The Killer Shrews,1959,130,2.1346153846153846
3841,3841,Kronos,Sci-Fi,Kronos,1957,85,2.9235294117647057
3842,3842,Phantom of the Opera,Horror|Musical|Thriller,Phantom of the Opera,1943,542,3.5009225092250924
3843,3843,Runaway,Sci-Fi|Thriller,Runaway (1984),1984,614,2.945439739413681
3844,3844,The Slumber Party Massacre,Horror,The Slumber Party Massacre,1982,164,2.1646341463414633
3845,3845,Slumber Party Massacre II,Horror,Slumber Party Massacre II,1987,141,1.8297872340425532
3846,3846,Slumber Party Massacre III,Horror,Slumber Party Massacre III,1990,101,1.5940594059405941
3847,3847,Sorority House Massacre,Horror,Sorority House Massacre,1986,110,1.8954545454545455
3848,3848,Sorority House Massacre II,Horror,Sorority House Massacre II,1990,114,1.644736842105263
3849,3849,Bamboozled,Comedy,Bamboozled,2000,728,3.146291208791209
3850,3850,Bootmen,Comedy|Drama,Bootmen,2000,76,2.5789473684210527
3851,3851,Digimon: The Movie,Adventure|Animation|Children,Digimon: The Movie,2000,448,1.8203125
3852,3852,Get Carter,Action|Drama|Thriller,Get Carter (2000),2000,1105,2.3547511312217195
3853,3853,Get Carter,Action|Crime|Drama|Thriller,Get Carter (1971),1971,685,3.55036496350365
3854,3854,Meet the Parents,Comedy,Meet the Parents,2000,15713,3.4512823776490804
3855,3855,Requiem for a Dream,Drama,Requiem for a Dream,2000,14515,4.033585945573544
3856,3856,Tigerland,Drama,Tigerland,2000,1294,3.534775888717156
3857,3857,Two Family House,Drama,Two Family House,2000,217,3.6797235023041477
3858,3858,The Contender,Drama|Thriller,The Contender,2000,2550,3.622156862745098
3859,3859,Dr. T and the Women,Comedy|Romance,Dr. T and the Women,2000,1336,2.2642215568862274
3860,3860,Just Looking,Comedy,Just Looking,1999,48,2.78125
3861,3861,The Ladies Man,Comedy,"Ladies Man, The (2000)",2000,958,2.545929018789144
3862,3862,Lost Souls,Drama|Horror|Thriller,Lost Souls,2000,599,2.3580968280467447
3863,3863,Billy Jack,Action|Drama,Billy Jack,1971,617,2.965964343598055
3864,3864,Billy Jack Goes to Washington,Drama,Billy Jack Goes to Washington,1977,135,1.9333333333333333
3865,3865,The Time Machine,Action|Adventure|Sci-Fi,"Time Machine, The (1960)",1960,2869,3.699372603694667
3866,3866,Haunted,Drama|Thriller,Haunted,1995,138,2.927536231884058
3867,3867,Ghoulies,Horror,Ghoulies,1985,510,2.23921568627451
3868,3868,Ghoulies II,Comedy|Horror,Ghoulies II,1987,273,1.5695970695970696
3869,3869,The Unsinkable Molly Brown,Musical,The Unsinkable Molly Brown,1964,489,3.310838445807771
3870,3870,The Adventures of Ichabod and Mr. Toad,Animation|Children,The Adventures of Ichabod and Mr. Toad,1949,634,3.5236593059936907
3871,3871,The Strange Love of Martha Ivers,Drama|Film-Noir,The Strange Love of Martha Ivers,1946,219,3.691780821917808
3872,3872,Detour,Crime|Film-Noir,Detour (1945),1945,407,3.7764127764127764
3873,3873,Billy Elliot,Drama,Billy Elliot,2000,7581,3.804643186914655
3874,3874,Bedazzled,Comedy,Bedazzled (2000),2000,3845,2.8736020806241873
3875,3875,Pay It Forward,Drama,Pay It Forward,2000,5186,3.3375433860393366
3876,3876,"Beyond, The (E tu vivrai nel terrore - L'aldilà)",Horror,"Beyond, The (E tu vivrai nel terrore - L'aldilà)",1981,205,3.3268292682926828
3877,3877,The Private Eyes,Comedy|Mystery,The Private Eyes,1981,154,3.1655844155844157
3878,3878,"Legend of Drunken Master, The (Jui kuen II)",Action|Comedy,"Legend of Drunken Master, The (Jui kuen II)",1994,2946,3.728784792939579
3879,3879,Book of Shadows: Blair Witch 2,Crime|Horror|Mystery|Thriller,Book of Shadows: Blair Witch 2,2000,1435,1.9874564459930313
3880,3880,The Little Vampire,Adventure|Children,The Little Vampire,2000,253,2.4288537549407114
3881,3881,Lucky Numbers,Comedy|Drama,Lucky Numbers,2000,477,2.3123689727463312
3882,3882,Stardom,Comedy|Drama,Stardom,2000,62,2.717741935483871
3883,3883,Charlie's Angels,Action|Comedy,Charlie's Angels,2000,15977,2.8072854728672465
3884,3884,The Legend of Bagger Vance,Drama|Romance,The Legend of Bagger Vance,2000,2866,3.1917306350314028
3885,3885,Little Nicky,Comedy,Little Nicky,2000,3061,2.5019601437438745
3886,3886,Men of Honor,Drama,Men of Honor,2000,3214,3.5983198506533913
3887,3887,Red Planet,Action|Sci-Fi|Thriller,Red Planet,2000,3458,2.7541931752458066
3888,3888,What's Cooking?,Drama,What's Cooking?,2000,199,3.422110552763819
3889,3889,You Can Count on Me,Drama|Romance,You Can Count on Me,2000,2903,4.054770926627627
3890,3890,Diamonds Are Forever,Action|Adventure|Thriller,Diamonds Are Forever,1971,4357,3.5122790911177417
3891,3891,The Eagle Has Landed,Drama|War,The Eagle Has Landed,1976,705,3.604964539007092
3892,3892,The 6th Day,Action|Sci-Fi|Thriller,The 6th Day,2000,4700,2.961276595744681
3893,3893,Bounce,Drama|Romance,Bounce,2000,1824,2.9523026315789473
3894,3894,How the Grinch Stole Christmas (a.k.a. The Grinch),Children|Comedy|Fantasy,How the Grinch Stole Christmas (a.k.a. The Grinch),2000,5614,2.9055931599572498
3895,3895,One Day in September,Documentary,One Day in September,1999,581,3.976764199655766
3896,3896,Rugrats in Paris: The Movie,Animation|Children|Comedy,Rugrats in Paris: The Movie,2000,684,2.551169590643275
3897,3897,102 Dalmatians,Children|Comedy,102 Dalmatians,2000,1577,2.3925174381737477
3898,3898,Malèna,Drama|Romance|War,Malèna,2000,789,3.591254752851711
3899,3899,Quills,Drama|Romance,Quills,2000,2621,3.537199542159481
3900,3900,Unbreakable,Drama|Sci-Fi,Unbreakable,2000,13555,3.4818517152342308
3901,3901,Boys Life 3,Drama,Boys Life 3,2000,29,3.0517241379310347
3902,3902,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",Action|Drama|Romance,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000,25090,3.903248306098047
3903,3903,Dungeons & Dragons,Adventure|Fantasy,Dungeons & Dragons,2000,2047,2.0703468490473864
3904,3904,Proof of Life,Drama,Proof of Life,2000,2326,3.166165090283749
3905,3905,Vertical Limit,Action|Adventure,Vertical Limit,2000,3147,2.813632030505243
3906,3906,The Bounty,Adventure|Drama,The Bounty,1984,596,3.4832214765100673
3907,3907,Code of Silence,Action,Code of Silence,1985,146,2.712328767123288
3908,3908,"Planes, Trains & Automobiles",Comedy,"Planes, Trains & Automobiles",1987,7024,3.5816486332574033
3909,3909,She's Having a Baby,Comedy,She's Having a Baby,1988,824,2.870752427184466
3910,3910,Secrets of the Heart (Secretos del Corazón),Drama,Secrets of the Heart (Secretos del Corazón),1997,21,2.9761904761904763
3911,3911,The Living Daylights,Action|Adventure|Thriller,The Living Daylights,1987,1990,3.2567839195979897
3912,3912,Transformers: The Movie,Adventure|Animation|Children|Sci-Fi,Transformers: The Movie,1986,2836,3.2378349788434413
3913,3913,Wall Street,Drama,Wall Street,1987,4627,3.719580721850011
3914,3914,Born on the Fourth of July,Drama|War,Born on the Fourth of July,1989,3932,3.429679552390641
3915,3915,Talk Radio,Drama,Talk Radio,1988,787,3.500635324015248
3916,3916,Brewster's Millions,Comedy,Brewster's Millions (1985),1985,1723,3.055426581543819
3917,3917,Snatch,Comedy|Crime|Thriller,Snatch,2000,17617,4.042146790032355
3918,3918,Punchline,Comedy|Drama,Punchline,1988,552,2.767210144927536
3919,3919,Mr. Accident,Comedy,Mr. Accident,2000,39,2.076923076923077
3920,3920,Chocolat,Drama|Romance,Chocolat (2000),2000,10207,3.744587048104242
3921,3921,"Dude, Where's My Car?",Comedy|Sci-Fi,"Dude, Where's My Car?",2000,5010,2.5065868263473052
3922,3922,The Emperor's New Groove,Adventure|Animation|Children|Comedy|Fantasy,The Emperor's New Groove,2000,5504,3.5803052325581395
3923,3923,Pollock,Drama,Pollock,2000,2018,3.6020812685827552
3924,3924,What Women Want,Comedy|Romance,What Women Want,2000,8554,3.136895019873743
3925,3925,Finding Forrester,Drama,Finding Forrester,2000,5887,3.681246815016137
3926,3926,The Gift,Thriller,The Gift,2000,2525,3.39029702970297
3927,3927,Before Night Falls,Drama,Before Night Falls,2000,982,3.730142566191446
3928,3928,Cast Away,Drama,Cast Away,2000,18913,3.6164542906995187
3929,3929,The Family Man,Comedy|Drama|Romance,The Family Man,2000,4548,3.3428979771328056
3930,3930,The House of Mirth,Romance,The House of Mirth,2000,655,3.4183206106870228
3931,3931,Miss Congeniality,Comedy|Crime,Miss Congeniality,2000,9075,3.030964187327824
3932,3932,Nowhere to Hide (Injeong sajeong bol geot eobtda),Action|Comedy|Crime|Thriller,Nowhere to Hide (Injeong sajeong bol geot eobtda),1999,59,3.093220338983051
3933,3933,"O Brother, Where Art Thou?",Adventure|Comedy|Crime,"O Brother, Where Art Thou?",2000,19459,3.891130068348836
3934,3934,Songcatcher,Drama,Songcatcher,2000,348,3.6307471264367814
3935,3935,State and Main,Comedy|Drama,State and Main,2000,2940,3.5251700680272107
3936,3936,Dracula 2000,Horror,Dracula 2000,2000,1186,2.5602866779089375
3937,3937,All the Pretty Horses,Drama|Romance|Western,All the Pretty Horses,2000,1047,2.89207258834766
3938,3938,An Everlasting Piece,Comedy,An Everlasting Piece,2000,81,3.0123456790123457
3939,3939,Thirteen Days,Drama|Thriller|War,Thirteen Days,2000,3366,3.681966726084373
3940,3940,Traffic,Crime|Drama|Thriller,Traffic,2000,16379,3.8272483057573723
3941,3941,The Claim,Romance|Western,The Claim,2000,326,3.2423312883435584
3942,3942,Shadow of the Vampire,Drama|Horror,Shadow of the Vampire,2000,2389,3.4416073670992047
3943,3943,House of Games,Crime|Film-Noir|Mystery|Thriller,House of Games,1987,1970,3.967766497461929
3944,3944,Kill Me Again,Crime|Drama|Thriller,Kill Me Again,1989,119,3.19327731092437
3945,3945,Annie,Children|Musical,Annie (1982),1982,2324,3.1957831325301207
3946,3946,Don't Tell Mom the Babysitter's Dead,Comedy,Don't Tell Mom the Babysitter's Dead,1991,1882,2.667375132837407
3947,3947,An Officer and a Gentleman,Drama|Romance,An Officer and a Gentleman,1982,3507,3.5172512118619905
3948,3948,The Alamo,Action|Drama|War|Western,"Alamo, The (1960)",1960,623,3.323434991974318
3949,3949,At Close Range,Crime|Drama,At Close Range,1986,365,3.536986301369863
3950,3950,Breaker! Breaker!,Action|Adventure|Crime,Breaker! Breaker!,1977,57,1.956140350877193
3951,3951,Breakheart Pass,Western,Breakheart Pass,1975,132,3.246212121212121
3952,3952,Friendly Persuasion,Drama,Friendly Persuasion,1956,312,3.8333333333333335
3953,3953,Gettysburg,Drama|War,Gettysburg,1993,1613,3.786112833230006
3954,3954,Imaginary Crimes,Drama,Imaginary Crimes,1994,64,3.1796875
3955,3955,Rancho Deluxe,Comedy|Western,Rancho Deluxe,1975,85,3.3705882352941177
3956,3956,The St. Francisville Experiment,Horror|Thriller,The St. Francisville Experiment,2000,43,2.197674418604651
3957,3957,Horrors of Spider Island (Ein Toter Hing im Netz),Horror|Sci-Fi,Horrors of Spider Island (Ein Toter Hing im Netz),1960,65,1.476923076923077
3958,3958,Antitrust,Crime|Drama|Thriller,Antitrust,2001,1934,3.088676318510858
3959,3959,Double Take,Action|Comedy,Double Take (2001),2001,315,2.7
3960,3960,Save the Last Dance,Drama|Romance,Save the Last Dance,2001,2980,3.1766778523489934
3961,3961,Panic,Drama,Panic (2000),2000,757,3.4947159841479523
3962,3962,The Pledge,Crime|Drama|Mystery|Thriller,The Pledge,2001,1509,3.331013916500994
3963,3963,Kids World,Adventure|Children|Comedy,Kids World,2000,15,2.433333333333333
3964,3964,"Personals, The (Zheng hun qi shi)",Drama,"Personals, The (Zheng hun qi shi)",1998,23,3.152173913043478
3965,3965,The Amati Girls,Drama,The Amati Girls,2000,22,2.3181818181818183
3966,3966,Love Field,Drama,Love Field,1992,96,3.171875
3967,3967,The Man in the Moon,Drama|Romance,The Man in the Moon,1991,1209,3.5169561621174523
3968,3968,Mystic Pizza,Comedy|Drama|Romance,Mystic Pizza,1988,2000,3.312
3969,3969,Prelude to a Kiss,Comedy|Drama|Romance,Prelude to a Kiss,1992,642,2.7858255451713396
3970,3970,Coffy,Action|Crime|Thriller,Coffy,1973,156,3.4358974358974357
3971,3971,Foxy Brown,Action|Crime|Drama,Foxy Brown,1974,221,3.228506787330317
3972,3972,I'm Gonna Git You Sucka,Action|Comedy,I'm Gonna Git You Sucka,1988,1100,3.402727272727273
3973,3973,Untamed Heart,Drama|Romance,Untamed Heart,1993,844,3.2014218009478674
3974,3974,Sugar & Spice,Comedy,Sugar & Spice,2001,726,2.762396694214876
3975,3975,The Wedding Planner,Comedy|Romance,The Wedding Planner,2001,3883,2.814190059232552
3976,3976,Amy,Comedy|Drama,Amy,1998,33,3.1515151515151514
3977,3977,Dog Run,Drama,Dog Run,1996,3,2.1666666666666665
3978,3978,Faithless (Trolösa),Drama|Romance,Faithless (Trolösa),2000,140,3.3857142857142857
3979,3979,The Invisible Circus,Drama|Romance,The Invisible Circus,2001,91,2.67032967032967
3980,3980,"Legend of Rita, The (Stille nach dem Schuß, Die)",Drama,"Legend of Rita, The (Stille nach dem Schuß, Die)",1999,82,3.3902439024390243
3981,3981,"Monkey's Tale, A (Château des singes, Le)",Animation|Children,"Monkey's Tale, A (Château des singes, Le)",1999,6,1.75
3982,3982,Two Ninas,Comedy|Romance,Two Ninas,1999,34,2.9705882352941178
3983,3983,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",Drama|Thriller,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",2000,712,3.607443820224719
3984,3984,Amazing Grace and Chuck,Drama,Amazing Grace and Chuck,1987,126,3.130952380952381
3985,3985,Amazon Women on the Moon,Comedy|Sci-Fi,Amazon Women on the Moon,1987,874,3.308924485125858
3986,3986,Baby Boom,Comedy,Baby Boom,1987,705,3.0914893617021275
3987,3987,Back to the Beach,Comedy,Back to the Beach,1987,238,2.4327731092436973
3988,3988,Barfly,Comedy|Drama|Romance,Barfly,1987,760,3.4177631578947367
3989,3989,Best Seller,Thriller,Best Seller,1987,127,3.2716535433070866
3990,3990,Beverly Hills Cop II,Action|Comedy|Crime|Thriller,Beverly Hills Cop II,1987,4220,3.059478672985782
3991,3991,Beverly Hills Cop,Action|Comedy|Crime|Drama,Beverly Hills Cop,1984,10516,3.556913275009509
3992,3992,The Big Easy,Action|Crime|Mystery|Romance|Thriller,The Big Easy,1987,1436,3.5637186629526463
3993,3993,Big Shots,Adventure|Children|Comedy,Big Shots,1987,59,2.669491525423729
3994,3994,The Big Town,Drama|Romance|Thriller,The Big Town,1987,37,3.054054054054054
3995,3995,Born in East L.A.,Comedy,Born in East L.A.,1987,511,2.7690802348336594
3996,3996,The Brave Little Toaster,Animation|Children,The Brave Little Toaster,1987,1344,3.4047619047619047
3997,3997,Can't Buy Me Love,Comedy|Romance,Can't Buy Me Love,1987,1346,3.2466567607726597
3998,3998,Cherry 2000,Romance|Sci-Fi,Cherry 2000,1987,436,2.6857798165137616
3999,3999,Cop,Thriller,Cop,1988,88,2.9488636363636362
4000,4000,Critical Condition,Comedy,Critical Condition,1987,79,2.1772151898734178
4001,4001,Cry Freedom,Drama,Cry Freedom,1987,632,3.8433544303797467
4002,4002,"Curse, The (a.k.a. The Farm)",Horror|Sci-Fi,"Curse, The (a.k.a. The Farm)",1987,43,2.0
4003,4003,Dead of Winter,Horror|Thriller,Dead of Winter,1987,126,2.988095238095238
4004,4004,The Dead,Drama,"Dead, The (1987)",1987,254,3.6968503937007875
4005,4005,Death Before Dishonor,Action|Drama,Death Before Dishonor,1987,54,2.5277777777777777
4006,4006,Disorderlies,Comedy,Disorderlies,1987,215,2.1116279069767443
4007,4007,Dogs in Space,Drama,Dogs in Space,1987,40,3.3
4008,4008,Eddie Murphy Raw,Comedy|Documentary,Eddie Murphy Raw,1987,2193,3.6662106703146375
4009,4009,Empire of the Sun,Action|Adventure|Drama|War,Empire of the Sun,1987,3338,3.8253445176752545
4010,4010,Ernest Goes to Camp,Comedy,Ernest Goes to Camp,1987,1044,2.1556513409961684
4011,4011,The Evil Dead,Fantasy|Horror|Thriller,The Evil Dead,1981,5128,3.6886700468018723
4012,4012,Extreme Prejudice,Action,Extreme Prejudice,1987,136,2.9705882352941178
4013,4013,Family Viewing,Drama,Family Viewing,1987,44,3.409090909090909
4014,4014,Five Corners,Drama,Five Corners,1987,95,3.231578947368421
4015,4015,Flowers in the Attic,Drama|Thriller,Flowers in the Attic (1987),1987,426,2.494131455399061
4016,4016,The Fourth Protocol,Thriller,The Fourth Protocol,1987,180,3.2333333333333334
4017,4017,Gardens of Stone,Drama|War,Gardens of Stone,1987,223,3.336322869955157
4018,4018,Julia and Julia (Giulia e Giulia),Drama|Mystery|Thriller,Julia and Julia (Giulia e Giulia),1987,37,2.77027027027027
4019,4019,The Glass Menagerie,Drama,"Glass Menagerie, The (1987)",1987,231,3.5086580086580086
4020,4020,"Good Morning, Babylon",Drama,"Good Morning, Babylon",1987,46,3.239130434782609
4021,4021,Hiding Out,Comedy,Hiding Out,1987,158,2.882911392405063
4022,4022,Hollywood Shuffle,Comedy,Hollywood Shuffle,1987,508,3.6328740157480315
4023,4023,Hope and Glory,Drama,Hope and Glory,1987,1272,3.907625786163522
4024,4024,Hot Pursuit,Comedy,Hot Pursuit,1987,84,2.7738095238095237
4025,4025,Housekeeping,Comedy|Drama,Housekeeping,1987,207,3.785024154589372
4026,4026,Hunk,Comedy,Hunk,1987,47,2.372340425531915
4027,4027,Innerspace,Action|Adventure|Comedy|Sci-Fi,Innerspace,1987,2946,3.252376103190767
4028,4028,Ironweed,Drama,Ironweed,1987,214,3.135514018691589
4029,4029,Ishtar,Comedy,Ishtar,1987,510,2.0617647058823527
4030,4030,Jaws: The Revenge,Horror|Thriller,Jaws: The Revenge,1987,1245,1.8694779116465863
4031,4031,Leonard Part 6,Comedy|Sci-Fi,Leonard Part 6,1987,455,1.5384615384615385
4032,4032,Less Than Zero,Drama,Less Than Zero,1987,601,3.0249584026622296
4033,4033,"Like Father, Like Son",Comedy,"Like Father, Like Son",1987,305,2.3327868852459015
4034,4034,The Lost Boys,Comedy|Horror|Thriller,The Lost Boys,1987,5532,3.5718546637744035
4035,4035,Made in Heaven,Fantasy|Romance,Made in Heaven,1987,163,3.0061349693251533
4036,4036,Maid to Order,Comedy|Fantasy,Maid to Order,1987,451,2.3669623059866964
4037,4037,Making Mr. Right,Comedy|Romance|Sci-Fi,Making Mr. Right,1987,307,2.6221498371335503
4038,4038,Mannequin,Comedy|Romance,Mannequin (1987),1987,1760,2.638068181818182
4039,4039,Masters of the Universe,Action|Adventure|Fantasy|Sci-Fi,Masters of the Universe,1987,1319,2.3517816527672477
4040,4040,Million Dollar Mystery,Comedy,Million Dollar Mystery,1987,18,2.3333333333333335
4041,4041,The Monster Squad,Adventure|Comedy|Horror,The Monster Squad,1987,491,3.1120162932790225
4042,4042,A Month in the Country,Drama,A Month in the Country,1987,68,3.713235294117647
4043,4043,Morgan Stewart's Coming Home,Comedy,Morgan Stewart's Coming Home,1987,80,2.49375
4044,4044,My Demon Lover,Comedy|Horror,My Demon Lover,1987,113,2.0353982300884956
4045,4045,No Man's Land,Crime|Drama,No Man's Land (1987),1987,74,3.331081081081081
4046,4046,North Shore,Drama|Romance,North Shore,1987,79,3.1582278481012658
4047,4047,Head Over Heels,Comedy|Romance,Head Over Heels (2001),2001,522,2.8591954022988504
4048,4048,Left Behind: The Movie,Action|Adventure|Drama|Thriller,Left Behind: The Movie,2000,452,2.3694690265486726
4049,4049,Valentine,Horror|Mystery,Valentine,2001,661,2.167927382753404
4050,4050,In the Mood For Love (Fa yeung nin wa),Drama|Romance,In the Mood For Love (Fa yeung nin wa),2000,2096,4.026479007633588
4051,4051,Fever,Thriller,Fever (1999),1999,20,2.625
4052,4052,The Million Dollar Hotel,Drama|Mystery|Romance,The Million Dollar Hotel,2001,489,2.885480572597137
4053,4053,Nico and Dani (Krámpack),Comedy|Drama|Romance,Nico and Dani (Krámpack),2000,148,3.4087837837837838
4054,4054,Hannibal,Horror|Thriller,Hannibal,2001,7018,3.1320889142205757
4055,4055,Saving Silverman (Evil Woman),Comedy|Romance,Saving Silverman (Evil Woman),2001,2008,2.7985557768924303
